,Unnamed: 0,text
20094,23420,The rupee bounced back by 11 paise to 44.88 per US dollar on fresh selling of dollars by banks and exporters in view of dollar weakness in global markets.
20095,25643,4 Comments Hewlett-Packard has announced that it will manufacture more TouchPads in response to ``stunning'' demand following its decision to discontinue the tablets.
20096,159422,Fire crews from across Hull are continuing to fight a blaze in the city centre.
20097,181589,"Wall Street rode a powerful rally, driven by outsized performance from the financials, technology and materials sectors, pushing the Dow Jones Industrial Average above the 10,000 level for the first time in more than a week, ahead of the official kick-off the second quarter earnings season next week."
20098,100260,"Three Taleban suicide bombers disguised in army uniforms stormed a government office in southern Afghanistan on Wednesday after a fourth detonated a car bomb, officials said."
20099,48882,"The Santa Fe water tower will be demolished in the near future, according to City Engineer Ken Coulter."
20100,36968,"On 19 March 2012, the European Commission published a Green Paper on shadow banking activities."
20101,76894,Team India defeated Sri Lanka by 15 runs in the second ODI at Colombo on Saturday and took a lead in the five match series by 2-0.
20102,161785,Athens - Greek riot police and hundreds of student protestors clashed in the capital Athens Thursday during at a demonstration against the government's austerity measures.
20103,140228,The Hunger Games director has apologised to fans of the hit Suzanne Collins books for cutting footage from the movie.
20104,144223,"The office of an auto repair shop on Scenic Highway was destroyed by fire Sunday night, according to a Baton Rouge Fire Department news release."
20105,186259,LIVERPOOL have received a major boost with the news that Daniel Sturridge should be fit for the start of the new Premier League season.
20106,97415,"Fishermen try to secure their boats as tropical storm Karl arrives in the town of Mahahual, southern Mexico, Wednesday, Sept. 15, 2010."
20107,94923,A single vehicle crash knocked out power to some residents in rural Trempealeau County Tuesday night.
20108,142824,Russia will launch a vaccination campaign against new flu on Monday.
20109,139058,Turkey's interior minister said on Saturday that Turkey would be an intervenor in Neo-Nazi murder cases.
20110,71164,A physician accused of selling drug prescriptions to her patients appeared briefly in Town Court tonight and had her case continued to March 12.
20111,6924,Michael Lohan has been arrested for violating a restraining order by contacting his ex-girlfriend Erin Muller.
20112,134558,"Penske Racing will switch to Ford from Dodge in Nascar competition beginning in 2013, a move the team believes will help Roger Penske win a Sprint Cup championship."
20113,187123,Triple H was recently ranked #20 by the Boston Phoenix in their annual 100 ``unsexiest men'' list.
20114,39949,Billionaire investor Warren Buffett has said in a letter to shareholders that he has been diagnosed with stage one prostate cancer.
20115,115449,Environment Minister John Gormley has ruled out a flat rate property tax for next year's Budget.
20116,47522,"From now, technical institutes approved by the All India Council of Technical Education have to reserve up to 5% of their seats for students from economically backward sections of the society."
20117,77640,"It is reported that WISCO has issued the first social responsibility report in Chinese steel companies and there are three contents in the report including strategy and management, social responsibility and resources and environment."
20118,60569,"AP Mar 15, 2013, 02.30PM IST The number of dead pigs found in a Shanghai river that provides drinking water to the Chinese financial hub has risen to 7,545, after local authorities retrieved 944 more pigs Thursday."
20119,159573,"DeGeneres, who won her fourth consecutive Daytime Emmy for talk show host last night, told reporters backstage at the Kodak Theatre that she and de Rossi are planning their ``dream wedding.''"
20120,178779,A 26-year-old North Fond du Lac man was charged Friday in a Fond du Lac County shaken baby case.
20121,108667,"Japanese automaker Toyota said Thursday it will test all its sport utility vehicles for safety after suspending sales of the Lexus GX 460 SUV worldwide due to a roll-over risk, AFP informed."
20122,35127,The Salem Community High School Student Services Department will be hosting a Senior Parent Meeting at seven Thursday night.
20123,16369,"Irvine-based Broadcom has settled with patent licensing firm Wi-LAN, over WiLAN's patent portfolio."
20124,118693,"``It is time that the US press reset button on Russia,'' Vice President Joe Biden said at the Munich Conference on Security Policy."
20125,813,Two Marseilles men were arrested Wednesday in connection with two January burglaries in the community.
20126,114070,"AT&T says it added a near-record 2.7 million wireless customers in the last quarter, defying expectations of a slowdown as the iPhone maintained its allure."
20127,151010,Verizon Wireless is offering free PDA and smartphone workshops at its Noblesville and Nora stores the first week of December.
20128,36402,"ITC has acquired the entire 96.82% shareholding in safety match maker Wimco from its wholly-owned subsidiary Russell Credit, the company told the Bombay Stock Exchange on Saturday."
20129,102775,Presidential Advisor Dr Qayyum Soomro on Tuesday said PPP won't let JUI-F leave the coalition government at any cost as it is our old ally.
20130,63640,Kerala Chief Minister VS Achuthanandan has asserted that the Communist Party of India will take an appropriate decision on his candidature to the forthcoming Assembly polls in the state.
20131,54913,Lee Croft has joined Scottish Premier League side St Johnstone on loan until the end of the season after finding his chances limited at Pride Park making five starts and a further five appearances from the bench.
20132,69439,"Automotive aftermarket safety product developer Kinetech continues to vigorously defend itself against a patent infringement lawsuit filed recently by Williams & Lake, LLC, in the US District Court for the District of Arizona."
20133,155953,Mecklenburg County Democrats plan to choose their new leader at a meeting Wednesday night.
20134,20351,"A STUDENT pilot died when the near-new light plane he was flying crashed in a paddock in Luddenham, in Sydney's west, yesterday afternoon."
